index	PHEO	TN	TP	CHLA	DOP	DON	NH4F	NO2F	NO3F	PC	PO4F	DO	PH	SALINITY	WTEMP	TotalDepth	null_count	SampleDate	LinearTime	DayLength	FallPeak	SpringPeak	PctTotalDepth	cruise_id	DATE_TIME	Latitude	Longitude	Discharge_Rappahannock	Discharge_Potomac	Discharge_Susquehanna	measurement_CHLA	interpolated_CHLA	measurement_PAR	WIND_RATIO_BWI	WIND_RATIO_ANDREWS	SKY_COVER_BWI	VISIBILITY_BWI	SKY_COVER_ANDREWS	VISIBILITY_ANDREWS	PRECIP24HR_BWI
9238																			0.3149790715372907	0.397027204845734	-0.917806841667888	0.917806841667888		3	2016-04-15			1125.2083333333333	6717.5	55233.333333333336	17.8553	17.855300903320312	53.1746940612793	1.4481481481481482	0.42953020134228187	Scattered	10.0	Clear	10.0	0.0
9239																			0.31771879756468796	0.41276691702895274	-0.9108366879997828	0.9108366879997828		3	2016-04-16			1106.3541666666667	6985.208333333333	50918.75		19.268719350391446	53.51415252685547	1.6814814814814816	0.6859060402684564	Clear	10.0	Clear	9.75	0.0
9240																			0.3204585235920852	0.4283843174664159	-0.9035966337635577	0.9035966337635577		3	2016-04-17			1080.625	6590.0	44295.833333333336		19.73574627782065	53.78776550292969	1.7185185185185188	0.998611111111111	Clear	10.0	Clear	10.0	0.0
9241																			0.32593797564687976	0.4592337096277931	-0.88831548446568	0.88831548446568		3	2016-04-19			1040.4166666666667	5855.104166666667	35116.666666666664		20.6212267148065	47.963321685791016	2.047138047138047	1.0756410256410256	Broken	9.75357142857143	Clear	9.967857142857143	0.0
9242																			0.328677701674277	0.47445656001102465	-0.880278917538359	0.880278917538359		3	2016-04-20			1009.2604166666666	5592.604166666667	32025.0	20.84606	20.846059799194336	54.854557037353516	2.249158249158249	1.6474358974358976	Scattered	9.892857142857142	Clear	10.0	0.0
9243																			0.33141742770167426	0.4895388186759137	-0.8719815049697963	0.8719815049697963		3	2016-04-21			974.1041666666666	5334.479166666667	29120.833333333332		21.37478472200624	47.800811767578125	2.694980694980695	2.176046176046176	Scattered	9.643333333333334	Clear	10.0	0.0
9244																			0.3341571537290715	0.5044760164237161	-0.8634257054624089	0.8634257054624089		3	2016-04-22			965.5	5198.125	27250.0		21.676908612202816	16.505403518676758	2.6191369606003754	1.8932515337423312	Broken	9.927586206896551	Scattered	9.487179487179487	0.0
9245																			0.3368968797564688	0.5192637270403684	-0.8546140542842399	0.8546140542842399		3	2016-04-23			987.7291666666666	5082.291666666667	25833.333333333332		21.91583085227263	29.898719787597656	1.7828863346104724	1.2383627608346708	Scattered	8.746341463414634	Scattered	7.260493827160494	0.02
9246																			0.33963660578386606	0.5338975686080693	-0.8455491625177047	0.8455491625177047		3	2016-04-24			1057.6666666666667	5190.729166666667	24662.5	22.346855	22.34685516357422	55.95980453491211	1.1353517364203027	0.9560099132589838	Scattered	10.0	Clear	10.0	0.25
9247																			0.3423763318112633	0.5483732048037383	-0.8362337162858703	0.8362337162858703		3	2016-04-25			1060.6458333333333	5635.0	23016.666666666668		22.16632493208919	49.43047332763672	1.0869565217391304	1.0327978580990629	Scattered	10.0	Clear	10.0	0.0
9248																			0.34511605783866056	0.5626863461839609	-0.8266704759564985	0.8266704759564985		3	2016-04-26			965.1666666666666	5745.0	21758.333333333332		22.173045051833707		1.11646234676007	0.9888524590163934	Scattered	10.0	Clear	10.0	0.0
9249																			0.35333523592085236	0.6046086367846948	-0.7965226904020707	0.7965226904020707		3	2016-04-29			1196.6666666666667	5541.5625	20016.666666666668		21.776662713845138	14.2415771484375	0.5602795573675015	0.6757546251217137	Overcast	5.936111111111111		6.252000000000001	0.42000000000000004
9250																			0.3560749619482496	0.618229886246988	-0.7859973331704353	0.7859973331704353		3	2016-04-30			1304.0625	5361.458333333333	19500.0		21.523094238412234	28.415510177612305	0.41375358166189113	0.5323033707865168	Overcast	7.581818181818181		9.091304347826087	0.21000000000000002
9251																			0.35881468797564686	0.6316679408514926	-0.7752390679657697	0.7752390679657697		4	2016-05-01			1224.0625	5824.583333333333	20039.583333333332		21.21750851641298	18.365215301513672	0.3498637602179836	0.4379528985507246	Overcast	6.797435897435898		6.798214285714286	0.42000000000000004
9252																			0.36155441400304417	0.6449188186126126	-0.7642510826942361	0.7642510826942361		4	2016-05-02			2277.2916666666665	8358.541666666666	22108.333333333332		20.865127508738567	51.22895812988281	0.360471645143178	0.4501862197392924	Scattered	4.328571428571429	Obscured	2.4018072289156627	1.0699999999999998
9253																			0.3642941400304414	0.6579785930092892	-0.7530366333330114	0.7530366333330114		4	2016-05-03			2392.2916666666665	16541.666666666668	26238.297872340427		20.471173176280203	41.08226013183594	0.3368893879842785	0.49487895716946	Overcast	4.176470588235294	Obscured	6.14811320754717	1.77
9254																			0.36703386605783866	0.670843394148516	-0.7415990429654684	0.7415990429654684		4	2016-05-04			5261.979166666667	21205.208333333332	39337.5		20.040867479929084	22.343429565429688	0.19253024723829565	0.2854039965247611	Overcast	7.685714285714286		8.394047619047617	0.27
9255																			0.3697735920852359	0.6835094099120705	-0.7299417007964768	0.7299417007964768		4	2016-05-05			4833.75	25787.5	50110.416666666664		19.579432380576414		0.15896103896103897	0.1738085702843412	Overcast	5.455555555555556	Scattered	7.70566037735849	0.11000000000000001
9256																			0.37251331811263316	0.6959728870861268	-0.718068061148107	0.718068061148107		4	2016-05-06			4563.854166666667	26172.916666666668	50962.5		19.092089839113388	25.705970764160156	0.16020942408376965	0.1818926669397788	Overcast	5.61372549019608	Scattered	8.214	0.29000000000000004
9257																			0.37525304414003047	0.7082301324734148	-0.7059816424360404	0.7059816424360404		4	2016-05-07			5570.416666666667	34248.958333333336	49933.333333333336		18.584061816431216	44.72676086425781	0.29000000000000004	0.2557213930348259	Broken	7.330000000000001	Scattered	8.121686746987951	3.3200000000000003
9258																			0.3779927701674277	0.7202775139875925	-0.6936860261269889	0.6936860261269889		4	2016-05-08			4348.958333333333	38088.541666666664	49629.166666666664		18.060570273421085	55.668243408203125	0.5641666666666667	0.324905183312263	Scattered	9.825000000000001	Scattered	9.95	0.14
9259																			0.38895167427701677	0.7662979582213048	-0.6424853610984919	0.6424853610984919		4	2016-05-12			2617.5	19483.333333333332	35287.5		15.916408115925064	35.191349029541016	0.8820840950639854	0.5109851169383416	Overcast	4.846511627906977	Obscured	4.002758620689656	1.73
9260																			0.391691400304414	0.7772437522552604	-0.629199610282908	0.629199610282908		4	2016-05-13			2385.9375	17754.166666666668	32545.833333333332		15.393928384643186	19.62724494934082	1.5924092409240924	0.7304964539007093	Overcast	6.697560975609757	Clear	9.01139240506329	0.0
9261																			0.39443112633181127	0.7879592321911288	-0.6157274140435577	0.6157274140435577		4	2016-05-14			2213.2291666666665	16577.083333333332	30883.333333333332		14.887316898380554	54.57077407836914	1.6695501730103808	0.8629834254143647	Scattered	9.220588235294118	Clear	9.831034482758621	0.21000000000000002
9262																			0.3971708523592085	0.798441222800946	-0.6020727644829403	0.6020727644829403		4	2016-05-15			2103.3333333333335	17235.416666666668	30391.666666666668		14.401795618028377	53.86240768432617	1.1460807600950118	0.7334649555774925	Scattered	10.0	Clear	10.0	0.36
9263																			0.39991057838660576	0.8086866180446743	-0.5882397077684122	0.5882397077684122		4	2016-05-16			1909.7916666666667	16503.125	30675.0		13.942586504477854	60.715248107910156	1.1460807600950118	0.6742349457058242	Scattered	10.0	Clear	10.0	0.0
9264																			0.40265030441400307	0.8186923819905897	-0.5742323429332192	0.5742323429332192		4	2016-05-17			1754.6875	14845.833333333334	30770.833333333332		13.51491151862018	19.315223693847656	0.894374282433984	0.4188340807174888	Broken	8.708571428571428	Scattered	9.7296875	0.02
9265																			0.4053900304414003	0.8284555497148923	-0.5600548206618666	0.5600548206618666		4	2016-05-18			2333.9583333333335	13520.833333333334	29375.0		13.123992621346561	37.70537567138672	0.9653794940079893	0.4235171696149844	Broken	8.13103448275862	Scattered	9.370731707317074	0.6900000000000001
9266																			0.41360920852359206	0.8562609097396352	-0.5165435649118594	0.5165435649118594		4	2016-05-21			3221.25	10844.791666666666	23441.666666666668		12.22399206994202		1.3146067415730338	1.3967093235831811	Overcast	6.125	Clear	7.214516129032258	0.16
9267																			0.41634893455098937	0.8650254937988778	-0.5017279094070884	0.5017279094070884		4	2016-05-22			5718.645833333333	11793.75	22425.0		12.032317135916614	20.915897369384766	1.0786516853932584	1.506398537477148	Overcast	4.5	Scattered	7.995918367346938	1.2000000000000002
9268																			0.4190886605783866	0.8735337521355284	-0.48676358109458545	0.48676358109458545		4	2016-05-23			4926.145833333333	16513.541666666668	24854.166666666668		11.903508094931265	35.69139099121094	1.0914927768860352	1.627056672760512	Broken	6.781081081081081	Scattered	7.79041095890411	0.48
9269																			0.42182838660578387	0.881783163569019	-0.47165501422778566	0.47165501422778566		4	2016-05-24			5883.125	30193.75	30383.333333333332	11.744886	11.74488639831543	61.01969909667969	1.101123595505618	1.2633451957295374	Scattered	9.86896551724138	Clear	10.0	1.31
9270																			0.4245681126331811	0.8897712836207047	-0.4564066858011213	0.4564066858011213		4	2016-05-25			3534.8958333333335	32085.416666666668	32866.666666666664		11.853079396523308	55.87733840942383	0.725521669341894	0.9433701657458563	Clear	10.0	Clear	10.0	0.01
9271																			0.42730783866057837	0.8974957452382166	-0.4410231142233911	0.4410231142233911		4	2016-05-26			2719.8958333333335	26179.166666666668	30266.666666666668		11.92812682614976		0.8986083499005963	1.4125475285171103	Broken	9.200000000000001	Clear	10.0	0.0
9272																			0.43004756468797567	0.90495425949687	-0.4255088579788577	0.4255088579788577		4	2016-05-27			2317.0833333333335	20539.583333333332	27220.833333333332		12.059374322914389	60.777950286865234	1.020316027088036	1.3080985915492958	Scattered	9.020689655172415	Clear	10.0	0.0
9273																			0.4327872907153729	0.9121446162779219	-0.4098685142764723	0.4098685142764723		4	2016-05-28			2042.7083333333333	16308.333333333334	24429.166666666668		12.238267012975049		1.020316027088036	1.1326699834162521	Scattered	9.671428571428569	Clear	10.0	0.0
9274																			0.43552701674277017	0.9190646849234774	-0.3941067176876198	0.3941067176876198		4	2016-05-29			1836.0416666666667	14818.75	22208.333333333332		12.456250022489604	31.224781036376953	5.078651685393258	1.3185328185328185	Scattered	7.98	Clear	4.6414285714285715	0.0
9275																			0.4382667427701674	0.9257124148678497	-0.3782281387727969	0.3782281387727969		4	2016-05-30			1727.2916666666667	13400.0	20708.333333333332		12.704768477615913	25.967918395996094	5.1011235955056184	1.5424710424710424	Broken	9.313636363636363	Scattered	9.07875	0.96
9276																			0.44100646879756467	0.9320858362451865	-0.3622374826976238	0.3622374826976238		4	2016-05-31			1683.5416666666667	12110.416666666666	19275.0		12.975267504511832	60.78826904296875	8.566666666666666	2.651442307692308	Scattered	9.947368421052632	Scattered	9.942307692307692	0.0
9277																			0.44374619482496197	0.9381830604731842	-0.3461394878386018	0.3461394878386018		5	2016-06-01			1620.1041666666667	11159.375	17325.0		13.25919222933522	51.06043243408203	11.383333333333333	3.3725961538461537	Scattered	8.421428571428573	Clear	4.970000000000001	0.0
9278																			0.4464859208523592	0.9440022808127148	-0.3299389243790317	0.3299389243790317		5	2016-06-02			1461.25	10522.916666666666	15960.416666666666		13.547987778243938	43.13102340698242	14.383333333333335	3.2475961538461537	Scattered	10.0	Clear	10.0	0.0
9279																			0.44922564687975647	0.9495417729032027	-0.31364059289550295	0.31364059289550295		5	2016-06-03			1396.875	10033.125	15304.166666666666		13.833099277395847	40.52404022216797	12.283333333333335	3.536057692307692	Overcast	5.507894736842106	Scattered	9.146153846153846	0.0
9280																			0.4519653729071537	0.9547998952735895	-0.29724932293538087	0.29724932293538087		5	2016-06-04			1464.1666666666667	10568.020833333334	15039.583333333334		14.105971852948805		11.183333333333334	3.103365384615384	Scattered	6.904347826086957	Scattered	7.29390243902439	0.06
9281																			0.45470509893455097	0.9597750898287375	-0.2807699715857072	0.2807699715857072		5	2016-06-05			1640.1041666666667	21667.708333333332	15645.833333333334		14.358050631060667	48.5239143371582	13.083333333333334	3.8725961538461537	Overcast	7.597499999999999	Scattered	7.226829268292684	0.09
9282																			0.46566400304414	0.9768183713098142	-0.2140697771093387	0.2140697771093387		5	2016-06-09			1170.0	13933.333333333334	21479.166666666668	15.706692	15.70669174194336	63.050941467285156	4.476016609392898	10.732558139534884	Scattered	10.0	Clear	10.0	0.0
9283																			0.46840372907153727	0.9803585044429544	-0.19722373783693975	0.19722373783693975		5	2016-06-10			1046.7708333333333	11079.583333333334	21800.0		15.010521035752783	63.239166259765625	3.4916666666666667	5.016304347826087	Scattered	10.0	Clear	10.0	0.0
9284																			0.47114345509893457	0.9836081361933586	-0.18031925691458242	0.18031925691458242		5	2016-06-11			976.40625	9125.416666666666	20541.666666666668		14.982013100101822		1.7067209775967414	2.17688679245283	Scattered	9.935714285714285	Clear	10.0	0.0
9285																			0.4738831811263318	0.9865663036250066	-0.16336134350479342	0.16336134350479342		5	2016-06-12			926.625	7778.125	17408.333333333332		14.913675972803956	58.437225341796875	1.5208711433756805	1.8590130916414904	Scattered	10.0	Clear	10.0	0.0
9286																			0.4766229071537291	0.989232130169046	-0.146355022603297	0.146355022603297		5	2016-06-13			874.25	6640.0	14975.0		14.817379141361634		1.9437386569872959	2.2860020140986905	Scattered	10.0	Clear	10.0	0.0
9287																			0.4793626331811264	0.9916048258835383	-0.12930533355000356	0.12930533355000356		5	2016-06-14				5931.5625	13281.25		14.704992093277296	61.824676513671875	2.030852994555354	2.40281973816717	Scattered	10.0	Clear	10.0	0.0
9288																			0.4821023592085237	0.9936836876875365	-0.11221732853574118	0.11221732853574118		6	2016-06-15			724.1458333333334	5353.4375	11904.166666666666		14.588384316053386	44.69136047363281	2.2268602540834848	2.7291037260825783	Scattered	9.689655172413794	Scattered	10.0	0.06999999999999999
9289																			0.4848420852359209	0.9954680995694224	-0.09509607110518578	0.09509607110518578		6	2016-06-16			758.4166666666666	5162.083333333333	11162.5		14.479425297192355	50.51646423339844	2.3357531760435575	3.091641490433031	Scattered	6.378260869565217	Scattered	9.766666666666667	0.54
9290																			0.4875818112633182	0.9969575327694448	-0.07794663465642061	0.07794663465642061		6	2016-06-17			2033.65625	7691.354166666667	10968.75		14.389984524196647	45.128631591796875	2.70961887477314	2.875125881168177	Scattered	8.715384615384615	Clear	8.871604938271604	1.83
9291																			0.4903215372907154	0.9981515459364018	-0.060774100937580594	0.060774100937580594		6	2016-06-18			1941.7708333333333	6827.291666666667	10760.416666666666	12.423213	12.423213005065918	63.33611297607422	2.2888540031397175	2.5637642919964825	Scattered	10.0	Clear	10.0	0.0
9292																			0.4930612633181127	0.9990497852584231	-0.04358355854102026	0.04358355854102026		6	2016-06-19			1131.3020833333333	8109.583333333333	11079.166666666666		14.314476908159811	63.1199836730957	1.470655926352129	2.000789265982636	Scattered	10.0	Clear	10.0	0.0
9293																			0.49580098934551	0.9996519845678122	-0.026380101395453534	0.026380101395453534		6	2016-06-20			841.7395833333334	9836.770833333334	10450.416666666666		14.336196494216589		1.3314154200230148	1.6390354182366238	Scattered	10.0	Clear	10.0	0.0
9294																			0.49854071537290723	0.9999579654199171	-0.009168827256514571	0.009168827256514571		6	2016-06-21			730.4270833333334	7994.583333333333	9580.0		14.393007184334493	33.41868591308594	1.3314154200230148	1.7294649585531272	Broken	7.58	Scattered	8.919444444444444	0.0
9295																			0.5012804414003045	0.9999676371460077	0.008045163803819998	-0.008045163803819998		6	2016-06-22			716.875	10444.166666666666	8932.5		14.480825920108972		1.3314154200230148	1.7267267267267268	Scattered	9.189285714285715	Clear	10.0	3.09
9296																			0.5040201674277017	0.9996809968801428	0.02525677090849064	-0.02525677090849064		6	2016-06-23			1360.2604166666667	8987.5	9058.958333333334		14.595569643135498	32.90384292602539	1.3314154200230148	1.707207207207207	Scattered	9.003030303030304	Clear	9.14186046511628	0.28
9297																			0.506759893455099	0.9990981295600193	0.04246089388685533	-0.04246089388685533		6	2016-06-24			3126.875	7863.75	8725.0		14.733155295009519	53.67832565307617	1.9348171701112877	2.1882998171846437	Broken	7.017948717948718	Scattered	7.640909090909091	0.92
9298																			0.5094996194824962	0.9982192079018037	0.059652434785980216	-0.059652434785980216		6	2016-06-25			2463.2291666666665	7593.125	7815.208333333333	16.4383	16.43829917907715	62.62620544433594	3.521164021164021	4.137693631669536	Scattered	9.878787878787879	Clear	10.0	0.03
9299																			0.5122393455098935	0.9970444923489518	0.07682629938127303	-0.07682629938127303		6	2016-06-26			2094.1666666666665	10790.729166666666	7376.25		15.06052015168187	61.231101989746094	4.185534591194968	5.99501246882793	Scattered	10.0	Clear	10.0	0.0
9300																			0.5231982496194826	0.9893959654666613	0.14524332521081001	-0.14524332521081001		6	2016-06-30			972.4583333333334	7740.3125	8317.083333333334		15.809698441396616	57.44708251953125	2.738993710691824	1.5227765726681128	Scattered	9.857142857142858	Clear	10.0	0.0
9301																			0.5259379756468798	0.9867492506918092	0.16225263097759968	-0.16225263097759968		7	2016-07-01			751.875	7918.541666666667	7719.791666666667		15.99285195987589	53.62478256225586	2.110062893081761	1.8590021691973968	Scattered	8.967567567567567	Scattered	6.889552238805971	0.0
9302																			0.5286777016742771	0.9838101408181841	0.1792138577881321	-0.1792138577881321		7	2016-07-02			694.3229166666666	7040.625	6697.291666666667		16.166182939966312	62.057430267333984	3.275862068965517	2.867507886435331	Scattered	10.0	Clear	9.95135135135135	2.07
9303																			0.5314174277016743	0.9805795067674727	0.19612197966485004	-0.19612197966485004		7	2016-07-03			790.5	5790.625	6301.666666666667		16.325608323263342	19.490589141845703	4.476016609392898	5.9144385026737964	Broken	10.0	Scattered	9.82	0.0
9304																			0.5341571537290716	0.9770583058462673	0.21297198636633433	-0.21297198636633433		7	2016-07-04			663.5520833333334	5044.375	6559.166666666667		16.467045051362433	16.9174861907959	4.476016609392898	9.181102362204726	Overcast	6.47872340425532	Scattered	9.635714285714286	0.0
9305																			0.5368968797564688	0.9732475814623942	0.22975888487194637	-0.22975888487194637		7	2016-07-05			824.2708333333334	5807.5	6524.583333333333		16.586410065859035	52.66140365600586	6.776859504132232	3.6026058631921827	Broken	5.432558139534883	Clear	7.447058823529412	3.2800000000000002
9306																			0.5396366057838661	0.9691484628157309	0.246477700861368	-0.246477700861368		7	2016-07-06			2859.0625	5403.958333333333	6349.583333333333		16.679620308348625		6.776859504132232	3.64569536423841	Scattered	10.0	Scattered	10.0	0.61
9307																			0.5423763318112633	0.9647621645635982	0.26312348018859993	-0.26312348018859993		7	2016-07-07			1406.875	5045.9375	6257.916666666667		16.742592720426636	59.84187316894531	5.857142857142857	4.076158940397351	Scattered	9.135714285714286	Clear	9.592592592592593	0.0
9308																			0.5451160578386606	0.9600899864608327	0.27969129034998225	-0.27969129034998225		7	2016-07-08			832.9032258064516	4964.6875	6256.875		16.77124424368854	61.16670227050781	7.885714285714286	5.291390728476821	Scattered	9.562068965517241	Clear	9.673333333333334	0.0
9309																			0.5478557838660578	0.9551333129746398	0.29617622194580184	-0.29617622194580184		7	2016-07-09			660.8854166666666	5365.104166666667	6335.0		16.761491819729784	57.9788932800293	9.214285714285714	6.693333333333333	Scattered	8.212903225806452	Clear	9.933333333333334	0.75
9310																			0.5505955098934551	0.9498936128743474	0.3125733901350521	-0.3125733901350521		7	2016-07-10			561.7604166666666	4713.333333333333	5847.5		16.709252390145828	53.97850799560547	11.428571428571429	9.866666666666667	Scattered	10.0	Clear	10.0	0.0
9311																			0.5615544140030442	0.926136847225491	0.37718767240092504	-0.37718767240092504		7	2016-07-14			610.1979166666666	3283.0208333333335	5593.958333333333		15.993763447467161	60.56136703491211	7.394190871369294	9.38	Scattered	6.8711111111111105	Scattered	4.522619047619047	1.3900000000000001
9312																			0.5642941400304414	0.919506964315112	0.39307371137740466	-0.39307371137740466		8	2016-07-15			477.2604166666667	3146.25	5303.541666666667		15.667843113689065		7.369294605809128	8.780000000000001	Scattered	10.0	Clear	10.0	0.0
9313																			0.5670338660578387	0.912604611646621	0.4088432741299777	-0.4088432741299777		8	2016-07-16			396.6770833333333	2926.9791666666665	5705.416666666667		15.274937423858505	30.30239486694336	9.136929460580912	9.406666666666668	Scattered	9.35483870967742	Clear	9.935483870967742	0.0
9314																			0.5697735920852359	0.9054318345360785	0.42449168779686547	-0.42449168779686547		8	2016-07-17			359.9166666666667	3374.2708333333335	6692.5	15.096483	15.09648323059082	61.05258560180664	9.385892116182573	10.55	Scattered	8.814285714285715	Clear	10.0	0.96
9315																			0.5725133181126332	0.8979907584321432	0.4400143154153785	-0.4400143154153785		8	2016-07-18			424.7604166666667	3171.9791666666665	6097.5		14.276062929315966	59.28940963745117	9.385892116182573	8.791666666666666	Scattered	8.572727272727272	Clear	7.045454545454546	0.0
9316																			0.5752530441400304	0.890283588286257	0.4554065572959469	-0.4554065572959469		8	2016-07-19			475.9375	3219.375	5732.708333333333		13.687279129159657	56.175575256347656	19.85	19.28333333333333	Scattered	10.0	Scattered	10.0	0.36
9317																			0.5779927701674277	0.8823126078992679	0.47066385238511005	-0.47066385238511005		8	2016-07-20			471.3125	3229.375	5619.375	12.214587	12.214587211608887	59.72108840942383	19.900000000000002	13.665354330708661	Scattered	10.0	Clear	6.656140350877193	0.0
9318																			0.5807324961948249	0.8740801792446928	0.4857816796170536	-0.4857816796170536		8	2016-07-21			604.0	3424.375	5481.875		12.43313355098394	60.25734329223633	24.772277227722775	13.625984251968505	Scattered	9.710714285714285	Clear	9.875	0.0
9319																			0.5834722222222222	0.8655887417688122	0.5007555592532993	-0.5007555592532993		8	2016-07-22			430.3229166666667	3060.9375	4912.291666666667		11.810307898884965		9.875	10.874551971326166	Scattered	9.539285714285715	Clear	10.0	0.0
9320																			0.5862119482496195	0.8568408116678102	0.5155810542101485	-0.5155810542101485		8	2016-07-23			341.84375	2661.4583333333335	4676.875		11.21867108872554	58.93107223510742	8.535714285714286	6.209026128266033	Scattered	9.850000000000001	Clear	10.0	0.0
9321																			0.5889516742770168	0.847838981142172	0.5302537713734845	-0.5302537713734845		8	2016-07-24			301.8125	2473.9583333333335	4603.75		10.679491183465881	58.6685791015625	7.151785714285714	5.496437054631828	Scattered	9.957142857142857	Clear	10.0	0.24
9322																			0.5999105783866058	0.8093471153161114	0.5873306112654857	-0.5873306112654857		8	2016-07-28			287.5208333333333	2379.7916666666665	5679.375		9.466589397634793	54.19643020629883	2.561797752808989	2.366233766233766	Scattered	8.202857142857143	Scattered	10.0	0.0
9323																			0.602650304414003	0.7991172708144698	0.6011751720472439	-0.6011751720472439		8	2016-07-29			374.3020833333333	4394.6875	5217.083333333333		9.46592765031563	57.219154357910156	2.2309197651663406	1.917894736842105	Scattered	6.551282051282051	Scattered	9.453571428571427	2.77
9324																			0.6053900304414003	0.7886506306191228	0.6148415916511016	-0.6148415916511016		8	2016-07-30			545.3333333333334	3883.0208333333335	5041.458333333333		9.571981509723312	22.01820182800293	1.1741682974559686	1.6021052631578945	Scattered	6.803030303030303	Scattered	9.678571428571429	0.41
9325																			0.6081297564687975	0.7779502962214486	0.6283258204219849	-0.6283258204219849		8	2016-07-31			5650.833333333333	9101.354166666666	5697.708333333333		9.76934420085095	56.36474609375	0.9393346379647749	1.1778242677824267	Scattered	7.258695652173913	Scattered	6.51984126984127	6.91
9326																			0.6108694824961948	0.7670194383614616	0.6416238626918953	-0.6416238626918953		9	2016-08-01			2796.0416666666665	9311.875	5579.791666666667		10.04260894869165	49.68793869018555	0.9393346379647749	1.115062761506276	Scattered	9.539285714285715	Scattered	9.930769230769231	0.03
9327																			0.6136092085235921	0.7558612960882525	0.6547317779639134	-0.6547317779639134		9	2016-08-02			1481.875	6841.041666666667	8325.0		10.376368978238506	46.78228759765625	1.0587084148727985	0.8577405857740584	Scattered	9.433333333333334	Clear	10.0	0.18
9328																			0.6163489345509894	0.74447917580019	0.6676456820798513	-0.6676456820798513		9	2016-08-03			812.1770833333334	5244.0625	9449.166666666666		10.755217514484633	47.09382247924805	1.0469667318982387	0.9297052154195011	Scattered	9.975675675675676	Scattered	9.975000000000001	0.0
9329																			0.6190886605783866	0.7328764502651612	0.6803617483712151	-0.6803617483712151		9	2016-08-04			943.8541666666666	4690.625	8781.25		11.163747782423124	52.22122573852539	1.2700587084148727	1.0147392290249433	Scattered	10.0	Clear	10.0	0.0
9330																			0.6218283866057839	0.7210565576211496	0.6928762087931276	-0.6928762087931276		9	2016-08-05			924.9791666666666	4311.145833333333	7615.416666666667		11.586553007047087	37.95774841308594	2.4613402061855667	1.2543757292882147	Scattered	10.0	Clear	10.0	0.0
9331																			0.6245681126331811	0.7090230003574399	0.7051853550408812	-0.7051853550408812		9	2016-08-06			629.5729166666666	3816.5625	11000.416666666666		12.008226413349632	49.90867614746094	3.3994845360824737	1.6713286713286715	Scattered	9.529411764705882	Clear	8.175409836065574	0.0
9332																			0.6273078386605784	0.6967793442767549	0.7172855396487897	-0.7172855396487897		9	2016-08-07			3601.4375	3393.9583333333335	12095.833333333334		12.413361226323849		3.693298969072165	1.8391608391608392	Scattered	10.0	Clear	10.0	0.0
9333																			0.6382667427701674	0.6457772041240938	0.7635259017437905	-0.7635259017437905		9	2016-08-11			514.4895833333334	2880.1041666666665	6303.75		13.560379044799584	56.534400939941406	30.439393939393938	6.217821782178219	Scattered	10.0	Scattered	10.0	0.0
9334																			0.6410064687975647	0.6325386819818744	0.7745287701542358	-0.7745287701542358		9	2016-08-12			438.7708333333333	2619.7916666666665	6534.791666666667	13.599188	13.599187850952148	53.99115753173828	4.476016609392898	15.804878048780488	Scattered	8.514705882352942	Scattered	10.0	0.0
9335																			0.643746194824962	0.6191127249768823	0.7853021289743836	-0.7853021289743836		9	2016-08-13			371.3333333333333	2458.3333333333335	7060.208333333333		13.640326842585218	55.827308654785156	39.94444444444445	11.278688524590164	Scattered	9.957142857142857	Clear	10.0	0.96
9336																			0.6464859208523592	0.605503311509932	0.7958427858255086	-0.7958427858255086		9	2016-08-14			327.2708333333333	2274.5833333333335	7362.5		13.542027992947068	53.17991638183594	19.972222222222225	10.847457627118644	Scattered	10.0	Clear	9.88888888888889	0.0
9337																			0.6492256468797565	0.5917144743439502	0.8061476172834989	-0.8061476172834989		10	2016-08-15			326.3645833333333	2246.9791666666665	8314.255319148937		13.3788955342894	54.4227294921875	20.61111111111111	17.153846153846153	Scattered	8.06829268292683	Clear	10.0	0.6000000000000001
9338																			0.6519653729071537	0.5777502994089754	0.8162135698043983	-0.8162135698043983		10	2016-08-16			1927.5520833333333	3183.4736842105262	9340.208333333334		13.17300228378729		18.935185185185187	16.128205128205128	Scattered	8.676744186046513	Clear	6.786486486486487	4.92
9339																			0.654705098934551	0.5636149245914137	0.8260376606292326	-0.8260376606292326		10	2016-08-17			1196.8541666666667	3215.8333333333335	9671.666666666666		12.946421058615838	54.106689453125	18.935185185185187	7.962025316455696	Scattered	10.0	Clear	10.0	0.0
9340																			0.6574448249619482	0.5493125385078885	0.83561697866787	-0.83561697866787		10	2016-08-18			536.6666666666666	5154.0625	9605.833333333334		12.721224675950129	52.60101318359375	16.824074074074073	7.898734177215191	Scattered	7.823809523809524	Scattered	7.560416666666666	4.08
9341																			0.6601845509893455	0.5348473792640687	0.8449486853616364	-0.8449486853616364		10	2016-08-19			450.9166666666667	5235.833333333333	11220.833333333334		12.519485952965251	43.519657135009766	14.601851851851851	6.886075949367089	Scattered	10.0	Clear	10.0	0.0
9342																			0.6629242770167427	0.5202237331988204	0.8540300155244442	-0.8540300155244442		10	2016-08-20			438.5	3875.1041666666665	10395.0		12.36327770683629	53.20115661621094	11.787037037037036	6.886075949367089	Scattered	9.967857142857143	Clear	9.78888888888889	0.0
