#                                                                           running time (s)                 
#                                                                    -------------------------------          
#  idx  seq name  length  cm from    cm to  trunc    bit sc  avg pp  band calc  alignment      total  mem (Mb)
# ----  --------  ------  -------  -------  -----  --------  ------  ---------  ---------  ---------  --------
  1431  OTU5430      250      524      773  5'&3'    213.70   1.000       0.05       0.03       0.08      5.80
  1432  OTU5449      250      524      773  5'&3'    238.09   1.000       0.05       0.02       0.07      5.64
  1433  OTU545       250      524      773  5'&3'    236.36   1.000       0.05       0.02       0.07      5.69
  1434  OTU5454      251      524      773  5'&3'    152.30   0.989       0.05       0.05       0.10      6.84
  1435  OTU546       250      524      773  5'&3'    232.01   1.000       0.05       0.02       0.07      5.66
  1436  OTU547       250      524      773  5'&3'    232.00   1.000       0.10       0.05       0.15      5.67
  1437  OTU548       250      524      773  5'&3'    236.05   1.000       0.05       0.02       0.07      5.63
  1438  OTU549       250      524      773  5'&3'    220.17   1.000       0.05       0.02       0.08      5.70
  1439  OTU55        250      524      773  5'&3'    215.18   1.000       0.05       0.02       0.08      5.81
  1440  OTU550       250      524      773  5'&3'    227.99   1.000       0.05       0.02       0.08      5.66
  1441  OTU5504      250      524      773  5'&3'    226.27   1.000       0.05       0.02       0.07      5.69
  1442  OTU551       250      524      773  5'&3'    211.13   1.000       0.05       0.02       0.08      5.73
  1443  OTU5513      250      524      773  5'&3'    230.78   1.000       0.05       0.02       0.07      5.65
  1444  OTU552       250      524      773  5'&3'    223.59   1.000       0.05       0.02       0.07      5.70
  1445  OTU5541      250      524      773  5'&3'    236.64   1.000       0.05       0.02       0.07      5.69
  1446  OTU556       250      524      773  5'&3'    223.22   1.000       0.05       0.02       0.08      5.73
  1447  OTU557       250      524      773  5'&3'    225.94   1.000       0.05       0.02       0.07      5.65
  1448  OTU558       250      524      773  5'&3'    213.75   1.000       0.05       0.02       0.07      5.72
  1449  OTU559       250      524      773  5'&3'    241.00   1.000       0.05       0.02       0.07      5.67
  1450  OTU5590      250      524      773  5'&3'    225.98   1.000       0.05       0.02       0.07      5.65
  1451  OTU56        250      524      773  5'&3'    223.33   1.000       0.05       0.02       0.07      5.64
  1452  OTU560       250      524      773  5'&3'    225.84   1.000       0.05       0.02       0.07      5.69
  1453  OTU561       250      524      773  5'&3'    220.21   1.000       0.05       0.02       0.07      5.68
  1454  OTU562       250      524      773  5'&3'    232.19   1.000       0.05       0.02       0.07      5.69
  1455  OTU5623      250      524      773  5'&3'    233.24   1.000       0.05       0.02       0.07      5.69
  1456  OTU563       250      524      773  5'&3'    232.22   1.000       0.05       0.02       0.08      5.72
  1457  OTU5634      250      524      773  5'&3'    228.11   1.000       0.05       0.02       0.07      5.68
  1458  OTU564       250      524      773  5'&3'    158.98   0.999       0.05       0.04       0.09      6.15
  1459  OTU565       250      524      773  5'&3'    217.90   1.000       0.05       0.02       0.08      5.76
  1460  OTU5651      250      524      773  5'&3'    237.59   1.000       0.05       0.02       0.07      5.65
  1461  OTU566       250      524      773  5'&3'    241.62   1.000       0.05       0.02       0.07      5.67
  1462  OTU5675      250      524      773  5'&3'    236.19   1.000       0.05       0.02       0.07      5.66
  1463  OTU568       250      524      773  5'&3'    232.51   1.000       0.05       0.02       0.07      5.63
  1464  OTU5681      250      524      773  5'&3'    221.41   1.000       0.05       0.03       0.08      5.79
  1465  OTU569       250      524      773  5'&3'    227.69   1.000       0.05       0.02       0.07      5.65
  1466  OTU57        250      524      773  5'&3'    227.74   1.000       0.05       0.02       0.07      5.66
  1467  OTU570       250      524      773  5'&3'    214.31   1.000       0.05       0.02       0.08      5.79
  1468  OTU571       250      524      773  5'&3'    238.74   1.000       0.05       0.02       0.07      5.67
  1469  OTU572       250      524      773  5'&3'    218.19   1.000       0.05       0.03       0.08      5.87
  1470  OTU5736      250      524      773  5'&3'    223.94   1.000       0.05       0.02       0.07      5.61
  1471  OTU574       250      524      773  5'&3'    233.04   1.000       0.05       0.02       0.07      5.66
  1472  OTU5741      250      524      773  5'&3'    242.22   1.000       0.05       0.02       0.07      5.62
  1473  OTU575       250      524      773  5'&3'    223.19   0.999       0.05       0.02       0.08      5.73
  1474  OTU576       250      524      773  5'&3'    238.87   1.000       0.05       0.02       0.07      5.64
  1475  OTU5761      250      524      773  5'&3'    238.01   1.000       0.10       0.05       0.15      5.64
  1476  OTU5762      250      524      773  5'&3'    202.27   0.999       0.05       0.03       0.08      5.75
  1477  OTU577       250      524      773  5'&3'    219.23   1.000       0.05       0.02       0.08      5.82
  1478  OTU5771      250      524      773  5'&3'    230.03   1.000       0.05       0.02       0.08      5.75
  1479  OTU578       250      524      773  5'&3'    232.75   1.000       0.05       0.02       0.07      5.64
  1480  OTU5787      250      524      773  5'&3'    228.11   0.999       0.05       0.03       0.08      5.82
  1481  OTU579       250      524      773  5'&3'    219.93   1.000       0.10       0.05       0.16      5.71
  1482  OTU5793      250      524      773  5'&3'    226.21   1.000       0.05       0.02       0.07      5.63
  1483  OTU5797      250      524      773  5'&3'    236.44   1.000       0.05       0.02       0.07      5.69
  1484  OTU58        250      524      773  5'&3'    232.46   1.000       0.05       0.02       0.07      5.64
  1485  OTU580       249      524      773  5'&3'    215.27   0.998       0.05       0.03       0.08      5.76
  1486  OTU581       250      524      773  5'&3'    220.39   1.000       0.05       0.02       0.08      5.77
  1487  OTU582       250      524      773  5'&3'    236.37   1.000       0.05       0.02       0.07      5.68
  1488  OTU584       250      524      773  5'&3'    224.56   1.000       0.05       0.02       0.08      5.78
  1489  OTU585       250      524      773  5'&3'    242.08   1.000       0.05       0.02       0.07      5.65
  1490  OTU586       250      524      773  5'&3'    239.66   1.000       0.05       0.02       0.07      5.66
  1491  OTU5868      250      524      773  5'&3'    230.91   1.000       0.05       0.02       0.08      5.74
  1492  OTU588       250      524      773  5'&3'    223.49   1.000       0.05       0.02       0.08      5.76
  1493  OTU5882      250      524      773  5'&3'    225.21   1.000       0.05       0.02       0.07      5.69
  1494  OTU589       250      524      773  5'&3'    226.53   1.000       0.05       0.02       0.07      5.67
  1495  OTU5899      250      524      773  5'&3'    216.64   1.000       0.05       0.02       0.08      5.79
  1496  OTU59        250      524      773  5'&3'    231.34   1.000       0.05       0.02       0.08      5.69
  1497  OTU590       251      524      773  5'&3'    226.94   0.998       0.05       0.03       0.08      5.82
  1498  OTU592       250      524      773  5'&3'    223.37   1.000       0.05       0.02       0.08      5.70
  1499  OTU5920      250      524      773  5'&3'    159.25   0.999       0.05       0.04       0.09      6.16
  1500  OTU593       250      524      773  5'&3'    225.54   1.000       0.05       0.03       0.08      5.69
  1501  OTU594       250      524      773  5'&3'    229.65   1.000       0.05       0.03       0.08      5.66
  1502  OTU595       250      524      773  5'&3'    223.26   1.000       0.05       0.03       0.08      5.69
  1503  OTU5953      250      524      773  5'&3'    234.27   1.000       0.05       0.02       0.08      5.60
  1504  OTU596       250      524      773  5'&3'    216.45   1.000       0.05       0.03       0.08      5.77
  1505  OTU5961      250      524      773  5'&3'    214.59   1.000       0.05       0.03       0.08      5.78
  1506  OTU597       250      524      773  5'&3'    222.92   1.000       0.05       0.02       0.08      5.79
  1507  OTU598       250      524      773  5'&3'    225.42   1.000       0.05       0.02       0.08      5.72
  1508  OTU5983      250      524      773  5'&3'    222.13   0.999       0.05       0.02       0.08      5.77
  1509  OTU5993      250      524      773  5'&3'    227.84   1.000       0.06       0.02       0.08      5.71
  1510  OTU6         251      524      773  5'&3'    221.66   0.997       0.05       0.03       0.08      5.80
  1511  OTU60        250      524      773  5'&3'    225.97   0.999       0.05       0.03       0.08      5.73
  1512  OTU600       250      524      773  5'&3'    235.42   1.000       0.05       0.02       0.08      5.69
  1513  OTU602       250      524      773  5'&3'    227.98   1.000       0.05       0.02       0.08      5.69
  1514  OTU603       250      524      773  5'&3'    227.14   1.000       0.05       0.02       0.08      5.67
  1515  OTU6030      250      524      773  5'&3'    235.75   1.000       0.05       0.02       0.08      5.68
  1516  OTU604       250      524      773  5'&3'    214.69   1.000       0.06       0.03       0.08      5.82
  1517  OTU605       250      524      773  5'&3'    230.72   1.000       0.05       0.02       0.08      5.68
  1518  OTU6069      250      524      773  5'&3'    202.20   1.000       0.05       0.03       0.08      5.82
  1519  OTU608       250      524      773  5'&3'    223.73   1.000       0.05       0.02       0.08      5.72
  1520  OTU6088      250      524      773  5'&3'    233.11   1.000       0.05       0.02       0.08      5.65
  1521  OTU610       250      524      773  5'&3'    219.21   1.000       0.05       0.03       0.08      5.78
  1522  OTU6106      250      524      773  5'&3'    233.22   1.000       0.10       0.05       0.15      5.62
  1523  OTU611       250      524      773  5'&3'    235.70   1.000       0.05       0.02       0.07      5.67
  1524  OTU613       250      524      773  5'&3'    228.67   1.000       0.05       0.02       0.07      5.71
  1525  OTU614       250      524      773  5'&3'    225.29   1.000       0.05       0.02       0.08      5.70
  1526  OTU615       250      524      773  5'&3'    236.77   1.000       0.05       0.02       0.07      5.68
  1527  OTU617       250      524      773  5'&3'    236.32   1.000       0.05       0.02       0.07      5.61
  1528  OTU618       250      524      773  5'&3'    231.42   1.000       0.05       0.02       0.07      5.65
  1529  OTU6180      250      524      773  5'&3'    237.58   1.000       0.10       0.05       0.15      5.68
  1530  OTU6185      250      524      773  5'&3'    235.69   1.000       0.05       0.02       0.07      5.71
  1531  OTU619       250      524      773  5'&3'    229.40   1.000       0.05       0.02       0.08      5.72
  1532  OTU62        250      524      773  5'&3'    216.35   1.000       0.05       0.02       0.08      5.70
  1533  OTU620       250      524      773  5'&3'    222.86   1.000       0.05       0.02       0.08      5.72
  1534  OTU6218      250      524      773  5'&3'    224.16   1.000       0.05       0.02       0.08      5.82
  1535  OTU622       250      524      773  5'&3'    229.01   1.000       0.05       0.02       0.07      5.79
  1536  OTU6223      250      524      773  5'&3'    229.54   1.000       0.05       0.02       0.07      5.67
  1537  OTU6224      250      524      773  5'&3'    223.72   1.000       0.05       0.02       0.07      5.65
  1538  OTU623       250      524      773  5'&3'    224.91   1.000       0.05       0.02       0.07      5.72
  1539  OTU624       250      524      773  5'&3'    231.61   1.000       0.05       0.02       0.07      5.65
  1540  OTU625       250      524      773  5'&3'    239.39   1.000       0.05       0.02       0.07      5.62
  1541  OTU626       250      524      773  5'&3'    234.40   1.000       0.05       0.02       0.07      5.64
  1542  OTU6263      250      524      773  5'&3'    226.14   1.000       0.05       0.02       0.07      5.65
  1543  OTU627       250      524      773  5'&3'    234.07   1.000       0.05       0.02       0.07      5.68
  1544  OTU63        250      524      773  5'&3'    233.54   1.000       0.05       0.02       0.07      5.63
  1545  OTU630       250      524      773  5'&3'    214.80   1.000       0.05       0.03       0.08      5.82
  1546  OTU631       250      524      773  5'&3'    242.20   1.000       0.05       0.02       0.07      5.65
  1547  OTU632       251      524      773  5'&3'    232.16   0.997       0.05       0.02       0.07      5.74
  1548  OTU633       250      524      773  5'&3'    221.78   1.000       0.05       0.02       0.08      5.81
  1549  OTU6333      250      524      773  5'&3'    230.90   1.000       0.05       0.02       0.07      5.63
  1550  OTU634       250      524      773  5'&3'    219.71   1.000       0.05       0.02       0.08      5.70
  1551  OTU6349      251      524      773  5'&3'    160.21   0.991       0.05       0.05       0.10      6.72
  1552  OTU635       250      524      773  5'&3'    231.86   1.000       0.05       0.02       0.07      5.76
  1553  OTU6352      250      524      773  5'&3'    215.70   1.000       0.05       0.03       0.08      5.86
  1554  OTU6369      250      524      773  5'&3'    235.86   1.000       0.05       0.02       0.07      5.66
  1555  OTU637       250      524      773  5'&3'    219.69   1.000       0.05       0.02       0.08      5.73
  1556  OTU638       250      524      773  5'&3'    226.34   0.999       0.05       0.02       0.08      5.73
  1557  OTU6381      250      524      773  5'&3'    229.59   0.999       0.05       0.02       0.08      5.77
  1558  OTU6387      250      524      773  5'&3'    227.30   1.000       0.05       0.02       0.07      5.79
  1559  OTU639       250      524      773  5'&3'    227.17   1.000       0.05       0.02       0.07      5.67
  1560  OTU64        250      524      773  5'&3'    225.86   1.000       0.05       0.02       0.07      5.66
  1561  OTU640       250      524      773  5'&3'    240.60   1.000       0.05       0.02       0.07      5.64
  1562  OTU642       250      524      773  5'&3'    235.98   1.000       0.05       0.02       0.07      5.66
  1563  OTU6426      250      524      773  5'&3'    226.88   1.000       0.05       0.02       0.08      5.66
  1564  OTU644       250      524      773  5'&3'    237.40   1.000       0.05       0.02       0.07      5.66
  1565  OTU645       251      524      773  5'&3'    198.71   0.989       0.05       0.03       0.08      5.87
  1566  OTU646       250      524      773  5'&3'    234.87   1.000       0.05       0.02       0.07      5.67
  1567  OTU647       250      524      773  5'&3'    211.63   1.000       0.05       0.02       0.08      5.74
  1568  OTU648       250      524      773  5'&3'    232.24   1.000       0.10       0.03       0.14      5.65
  1569  OTU6483      250      524      773  5'&3'    233.01   1.000       0.05       0.02       0.08      5.72
  1570  OTU649       250      524      773  5'&3'    226.48   0.999       0.05       0.02       0.08      5.73
  1571  OTU65        250      524      773  5'&3'    237.14   1.000       0.05       0.02       0.07      5.67
  1572  OTU650       250      524      773  5'&3'    227.34   1.000       0.05       0.02       0.07      5.71
  1573  OTU6500      250      524      773  5'&3'    235.81   1.000       0.05       0.02       0.07      5.68
  1574  OTU651       250      524      773  5'&3'    215.18   1.000       0.05       0.03       0.08      5.80
  1575  OTU652       250      524      773  5'&3'    221.20   1.000       0.10       0.05       0.16      5.76
  1576  OTU653       250      524      773  5'&3'    223.73   1.000       0.05       0.02       0.07      5.64
  1577  OTU654       250      524      773  5'&3'    229.95   1.000       0.05       0.02       0.07      5.80
  1578  OTU655       250      524      773  5'&3'    233.27   1.000       0.05       0.02       0.07      5.65
  1579  OTU656       250      524      773  5'&3'    215.74   1.000       0.05       0.02       0.08      5.75
  1580  OTU66        250      524      773  5'&3'    231.46   1.000       0.05       0.02       0.07      5.65
  1581  OTU660       251      524      773  5'&3'    232.08   0.998       0.05       0.03       0.08      5.83
  1582  OTU6605      250      524      773  5'&3'    234.73   1.000       0.05       0.02       0.07      5.64
  1583  OTU661       250      524      773  5'&3'    214.01   1.000       0.05       0.02       0.08      5.74
  1584  OTU662       250      524      773  5'&3'    238.09   1.000       0.05       0.02       0.07      5.67
  1585  OTU663       250      524      773  5'&3'    229.36   1.000       0.05       0.02       0.07      5.67
  1586  OTU6630      250      524      773  5'&3'    242.70   1.000       0.05       0.02       0.07      5.60
  1587  OTU664       250      524      773  5'&3'    220.47   1.000       0.05       0.02       0.07      5.72
  1588  OTU665       250      524      773  5'&3'    231.64   1.000       0.05       0.02       0.07      5.62
  1589  OTU6664      250      524      773  5'&3'    216.32   0.999       0.05       0.03       0.08      5.75
  1590  OTU667       250      524      773  5'&3'    216.93   1.000       0.05       0.02       0.08      5.78
  1591  OTU668       250      524      773  5'&3'    211.25   1.000       0.05       0.02       0.08      5.72
  1592  OTU669       250      524      773  5'&3'    237.16   1.000       0.05       0.02       0.07      5.62
  1593  OTU67        250      524      773  5'&3'    233.46   1.000       0.05       0.02       0.07      5.71
  1594  OTU671       250      524      773  5'&3'    228.50   1.000       0.05       0.02       0.07      5.66
  1595  OTU6718      250      524      773  5'&3'    216.24   1.000       0.05       0.02       0.08      5.77
  1596  OTU672       250      524      773  5'&3'    224.99   0.999       0.05       0.02       0.08      5.73
  1597  OTU673       250      524      773  5'&3'    235.97   1.000       0.05       0.02       0.07      5.71
  1598  OTU6736      250      524      773  5'&3'    230.28   1.000       0.05       0.02       0.07      5.65
  1599  OTU674       250      524      773  5'&3'    228.90   0.999       0.05       0.02       0.08      5.73
  1600  OTU6751      250      524      773  5'&3'    201.37   1.000       0.05       0.03       0.08      5.82
  1601  OTU676       250      524      773  5'&3'    233.74   1.000       0.05       0.02       0.07      5.69
  1602  OTU677       250      524      773  5'&3'    231.58   1.000       0.05       0.02       0.07      5.71
  1603  OTU678       250      524      773  5'&3'    244.50   1.000       0.05       0.02       0.07      5.65
  1604  OTU679       250      524      773  5'&3'    228.60   1.000       0.05       0.02       0.07      5.67
  1605  OTU68        250      524      773  5'&3'    221.24   1.000       0.05       0.02       0.08      5.77
  1606  OTU680       250      524      773  5'&3'    223.67   1.000       0.05       0.02       0.08      5.75
  1607  OTU681       250      524      773  5'&3'    229.22   1.000       0.05       0.02       0.07      5.68
  1608  OTU682       250      524      773  5'&3'    236.56   1.000       0.05       0.02       0.07      5.68
  1609  OTU683       250      524      773  5'&3'    218.98   1.000       0.05       0.02       0.08      5.68
  1610  OTU6838      250      524      773  5'&3'    239.84   1.000       0.05       0.02       0.07      5.68
  1611  OTU684       250      524      773  5'&3'    234.48   1.000       0.10       0.05       0.15      5.70
  1612  OTU685       250      524      773  5'&3'    216.74   0.999       0.05       0.02       0.08      5.72
  1613  OTU686       250      524      773  5'&3'    232.94   1.000       0.05       0.02       0.07      5.65
  1614  OTU687       250      524      773  5'&3'    238.75   1.000       0.05       0.02       0.07      5.64
  1615  OTU6873      250      524      773  5'&3'    220.54   1.000       0.05       0.02       0.08      5.77
  1616  OTU689       250      524      773  5'&3'    228.17   0.999       0.05       0.02       0.08      5.74
  1617  OTU6890      250      524      773  5'&3'    225.82   1.000       0.05       0.02       0.07      5.65
  1618  OTU6897      250      524      773  5'&3'    228.95   1.000       0.05       0.02       0.08      5.72
  1619  OTU691       250      524      773  5'&3'    228.71   1.000       0.05       0.02       0.07      5.68
  1620  OTU692       250      524      773  5'&3'    231.68   1.000       0.05       0.02       0.07      5.63
  1621  OTU6928      251      524      773  5'&3'    227.06   0.998       0.05       0.02       0.08      5.79
  1622  OTU693       250      524      773  5'&3'    218.00   1.000       0.05       0.02       0.08      5.81
  1623  OTU695       250      524      773  5'&3'    229.79   1.000       0.10       0.04       0.14      5.65
  1624  OTU696       250      524      773  5'&3'    231.13   1.000       0.05       0.02       0.07      5.63
  1625  OTU697       250      524      773  5'&3'    226.26   0.999       0.05       0.02       0.08      5.73
  1626  OTU6971      250      524      773  5'&3'    232.64   1.000       0.05       0.02       0.08      5.78
  1627  OTU698       250      524      773  5'&3'    237.56   1.000       0.05       0.02       0.07      5.69
  1628  OTU699       250      524      773  5'&3'    229.07   1.000       0.05       0.02       0.07      5.60
  1629  OTU7         251      524      773  5'&3'    225.42   0.998       0.05       0.02       0.08      5.80
  1630  OTU70        250      524      773  5'&3'    221.08   0.999       0.05       0.02       0.08      5.73
  1631  OTU700       250      524      773  5'&3'    215.99   1.000       0.05       0.03       0.08      5.85
  1632  OTU701       250      524      773  5'&3'    237.35   1.000       0.05       0.02       0.07      5.66
  1633  OTU702       250      524      773  5'&3'    241.52   1.000       0.05       0.02       0.07      5.65
  1634  OTU7024      250      524      773  5'&3'    157.92   0.999       0.05       0.04       0.09      6.20
  1635  OTU703       250      524      773  5'&3'    236.73   1.000       0.05       0.02       0.07      5.67
  1636  OTU704       250      524      773  5'&3'    239.82   1.000       0.05       0.02       0.07      5.64
  1637  OTU705       250      524      773  5'&3'    230.67   1.000       0.05       0.02       0.07      5.63
  1638  OTU707       250      524      773  5'&3'    231.27   1.000       0.05       0.02       0.08      5.69
  1639  OTU7073      250      524      773  5'&3'    166.65   0.985       0.05       0.04       0.10      6.58
  1640  OTU708       250      524      773  5'&3'    233.40   1.000       0.05       0.02       0.07      5.65
  1641  OTU709       250      524      773  5'&3'    232.71   1.000       0.05       0.02       0.07      5.67
  1642  OTU7093      250      524      773  5'&3'    231.37   1.000       0.05       0.02       0.07      5.70
  1643  OTU71        250      524      773  5'&3'    223.95   0.999       0.05       0.02       0.08      5.74
  1644  OTU710       250      524      773  5'&3'    219.14   1.000       0.05       0.02       0.08      5.68
  1645  OTU711       251      524      773  5'&3'    221.50   0.998       0.05       0.03       0.08      5.85
  1646  OTU713       249      524      773  5'&3'    223.12   0.997       0.05       0.02       0.08      5.70
  1647  OTU714       250      524      773  5'&3'    237.80   1.000       0.05       0.02       0.07      5.63
  1648  OTU7141      250      524      773  5'&3'    235.10   1.000       0.05       0.02       0.07      5.62
  1649  OTU715       250      524      773  5'&3'    239.32   1.000       0.05       0.02       0.07      5.63
  1650  OTU716       251      524      773  5'&3'    223.69   0.998       0.05       0.03       0.08      5.82
  1651  OTU717       250      524      773  5'&3'    232.01   1.000       0.05       0.02       0.07      5.69
  1652  OTU718       250      524      773  5'&3'    227.30   1.000       0.05       0.02       0.07      5.70
  1653  OTU719       250      524      773  5'&3'    231.50   1.000       0.05       0.02       0.07      5.65
  1654  OTU72        250      524      773  5'&3'    220.43   1.000       0.05       0.02       0.08      5.77
  1655  OTU720       250      524      773  5'&3'    224.66   1.000       0.05       0.02       0.07      5.66
  1656  OTU721       250      524      773  5'&3'    215.52   0.999       0.11       0.05       0.16      5.74
  1657  OTU7212      250      524      773  5'&3'    241.29   1.000       0.05       0.02       0.07      5.65
  1658  OTU7222      250      524      773  5'&3'    220.14   1.000       0.05       0.02       0.08      5.71
  1659  OTU723       250      524      773  5'&3'    234.63   1.000       0.05       0.02       0.07      5.63
  1660  OTU724       250      524      773  5'&3'    231.18   1.000       0.05       0.02       0.08      5.66
  1661  OTU7256      250      524      773  5'&3'    211.59   1.000       0.05       0.03       0.08      5.82
  1662  OTU727       250      524      773  5'&3'    226.88   1.000       0.05       0.02       0.07      5.67
  1663  OTU728       250      524      773  5'&3'    230.54   1.000       0.05       0.02       0.07      5.66
  1664  OTU729       250      524      773  5'&3'    233.91   1.000       0.05       0.02       0.07      5.64
  1665  OTU73        250      524      773  5'&3'    237.64   1.000       0.05       0.02       0.07      5.66
  1666  OTU730       250      524      773  5'&3'    233.28   1.000       0.10       0.05       0.15      5.67
  1667  OTU731       250      524      773  5'&3'    217.03   0.999       0.05       0.02       0.08      5.72
  1668  OTU732       250      524      773  5'&3'    213.01   1.000       0.05       0.02       0.08      5.74
  1669  OTU7327      250      524      773  5'&3'    225.69   1.000       0.05       0.02       0.07      5.69
  1670  OTU7328      250      524      773  5'&3'    226.79   1.000       0.05       0.02       0.07      5.64
  1671  OTU733       250      524      773  5'&3'    230.22   0.999       0.05       0.02       0.08      5.73
  1672  OTU734       250      524      773  5'&3'    226.89   0.999       0.05       0.02       0.08      5.73
  1673  OTU736       250      524      773  5'&3'    236.18   1.000       0.05       0.02       0.08      5.68
  1674  OTU737       250      524      773  5'&3'    227.90   1.000       0.05       0.02       0.07      5.68
  1675  OTU74        250      524      773  5'&3'    213.68   1.000       0.05       0.02       0.08      5.81
  1676  OTU741       250      524      773  5'&3'    231.22   1.000       0.05       0.02       0.07      5.67
  1677  OTU742       250      524      773  5'&3'    219.69   1.000       0.05       0.03       0.08      5.82
  1678  OTU743       250      524      773  5'&3'    223.39   1.000       0.05       0.02       0.07      5.66
  1679  OTU744       250      524      773  5'&3'    235.82   1.000       0.05       0.02       0.07      5.65
  1680  OTU745       250      524      773  5'&3'    239.44   1.000       0.05       0.02       0.07      5.66
  1681  OTU747       250      524      773  5'&3'    227.75   0.999       0.05       0.02       0.08      5.73
  1682  OTU7479      250      524      773  5'&3'    228.15   1.000       0.05       0.02       0.08      5.76
  1683  OTU748       250      524      773  5'&3'    222.75   1.000       0.05       0.02       0.08      5.72
  1684  OTU749       250      524      773  5'&3'    219.92   1.000       0.05       0.02       0.07      5.68
  1685  OTU75        250      524      773  5'&3'    221.11   0.999       0.05       0.02       0.08      5.73
  1686  OTU752       250      524      773  5'&3'    218.31   1.000       0.05       0.02       0.08      5.80
  1687  OTU753       250      524      773  5'&3'    229.85   1.000       0.05       0.02       0.07      5.63
  1688  OTU757       250      524      773  5'&3'    233.44   1.000       0.05       0.02       0.07      5.64
  1689  OTU7574      250      524      773  5'&3'    228.43   0.999       0.05       0.02       0.08      5.69
  1690  OTU758       250      524      773  5'&3'    226.21   0.999       0.05       0.02       0.08      5.79
  1691  OTU76        250      524      773  5'&3'    221.56   1.000       0.05       0.02       0.07      5.69
  1692  OTU763       250      524      773  5'&3'    228.90   1.000       0.05       0.02       0.07      5.65
  1693  OTU7630      250      524      773  5'&3'    221.14   1.000       0.05       0.02       0.07      5.72
  1694  OTU764       250      524      773  5'&3'    228.22   1.000       0.05       0.02       0.07      5.66
  1695  OTU77        250      524      773  5'&3'    233.95   1.000       0.05       0.02       0.08      5.69
  1696  OTU772       250      524      773  5'&3'    230.78   1.000       0.05       0.02       0.07      5.65
  1697  OTU773       250      524      773  5'&3'    236.83   1.000       0.05       0.02       0.07      5.77
  1698  OTU774       249      524      773  5'&3'    215.77   0.998       0.05       0.02       0.08      5.75
  1699  OTU775       250      524      773  5'&3'    240.32   1.000       0.05       0.02       0.07      5.62
  1700  OTU7758      251      524      773  5'&3'    227.39   0.995       0.05       0.02       0.08      5.77
  1701  OTU776       255      524      773  5'&3'    166.20   0.948       0.06       0.05       0.11      6.76
  1702  OTU777       250      524      773  5'&3'    229.80   1.000       0.05       0.02       0.07      5.64
  1703  OTU779       250      524      773  5'&3'    230.57   1.000       0.05       0.02       0.07      5.71
  1704  OTU78        250      524      773  5'&3'    225.98   1.000       0.05       0.02       0.07      5.68
  1705  OTU780       250      524      773  5'&3'    234.95   1.000       0.10       0.05       0.15      5.65
  1706  OTU7806      250      524      773  5'&3'    231.81   1.000       0.05       0.02       0.08      5.67
  1707  OTU7807      250      524      773  5'&3'    232.14   1.000       0.05       0.02       0.07      5.62
  1708  OTU781       250      524      773  5'&3'    221.80   1.000       0.05       0.02       0.07      5.69
  1709  OTU782       250      524      773  5'&3'    220.98   1.000       0.05       0.02       0.08      5.75
  1710  OTU783       250      524      773  5'&3'    231.10   1.000       0.05       0.02       0.07      5.66
  1711  OTU784       250      524      773  5'&3'    242.66   1.000       0.05       0.02       0.07      5.63
  1712  OTU787       250      524      773  5'&3'    232.80   1.000       0.05       0.02       0.07      5.63
  1713  OTU7878      250      524      773  5'&3'    222.85   0.999       0.10       0.05       0.16      5.86
  1714  OTU789       251      524      773  5'&3'    225.09   0.993       0.05       0.02       0.08      5.79
  1715  OTU79        250      524      773  5'&3'    216.88   1.000       0.05       0.02       0.07      5.73
  1716  OTU790       250      524      773  5'&3'    235.41   1.000       0.05       0.02       0.07      5.64
  1717  OTU791       250      524      773  5'&3'    227.76   1.000       0.05       0.02       0.08      5.69
  1718  OTU792       249      524      773  5'&3'    217.98   0.998       0.05       0.03       0.08      5.88
  1719  OTU793       250      524      773  5'&3'    226.32   1.000       0.05       0.02       0.08      5.82
  1720  OTU795       250      524      773  5'&3'    218.14   0.999       0.05       0.03       0.08      5.79
  1721  OTU796       250      524      773  5'&3'    229.24   0.999       0.05       0.02       0.07      5.70
  1722  OTU797       251      524      773  5'&3'    219.27   0.997       0.05       0.02       0.08      5.80
  1723  OTU798       250      524      773  5'&3'    239.29   1.000       0.05       0.02       0.07      5.64
  1724  OTU799       250      524      773  5'&3'    229.65   1.000       0.05       0.02       0.07      5.71
  1725  OTU8         250      524      773  5'&3'    227.31   0.999       0.05       0.02       0.08      5.73
  1726  OTU80        250      524      773  5'&3'    230.12   1.000       0.05       0.02       0.08      5.73
  1727  OTU800       250      524      773  5'&3'    217.25   1.000       0.05       0.02       0.08      5.72
  1728  OTU801       250      524      773  5'&3'    242.24   1.000       0.05       0.02       0.07      5.63
  1729  OTU802       250      524      773  5'&3'    241.50   1.000       0.05       0.02       0.07      5.62
  1730  OTU803       250      524      773  5'&3'    231.41   1.000       0.05       0.02       0.07      5.66
  1731  OTU8033      250      524      773  5'&3'    231.98   1.000       0.05       0.02       0.07      5.63
  1732  OTU805       250      524      773  5'&3'    155.66   0.999       0.05       0.03       0.09      6.17
  1733  OTU806       250      524      773  5'&3'    225.68   1.000       0.05       0.02       0.08      5.71
  1734  OTU807       250      524      773  5'&3'    222.49   1.000       0.05       0.03       0.08      5.79
  1735  OTU808       250      524      773  5'&3'    233.16   1.000       0.05       0.02       0.07      5.68
  1736  OTU809       250      524      773  5'&3'    222.23   1.000       0.05       0.02       0.07      5.74
